"id","block_proc","avg_liking","cond","category","cuetype","portion","mri_version","run"
28,"like_f3",49.4016666666667,"OfficeSmall","Office","office","Small","2","4"
28,"like_f1",49.9983333333333,"OfficeSmall","Office","office","Small","2","5"
30,"like_b2",42.0533333333333,"HighSmall","HighED","food","Small","1","5"
30,"like_a2",49.93,"HighLarge","HighED","food","Large","1","5"
30,"like_b4",49.7516666666667,"HighSmall","HighED","food","Small","1","3"
30,"like_c1",45.92,"LowLarge","LowED","food","Large","1","1"
30,"like_b3",51.0533333333333,"HighSmall","HighED","food","Small","1","2"
30,"like_a1",48.98,"HighLarge","HighED","food","Large","1","1"
30,"like_a4",83.12,"HighLarge","HighED","food","Large","1","3"
30,"like_c5",41.7716666666667,"LowLarge","LowED","food","Large","1","4"
30,"like_a3",59.6333333333333,"HighLarge","HighED","food","Large","1","2"
30,"like_a5",91.6666666666667,"HighLarge","HighED","food","Large","1","4"
30,"like_e1",74.8933333333333,"OfficeLarge","Office","office","Large","1","1"
30,"like_b1",88.9933333333333,"HighSmall","HighED","food","Small","1","1"
30,"like_c3",60.575,"LowLarge","LowED","food","Large","1","2"
30,"like_d2",41.7716666666667,"LowSmall","LowED","food","Small","1","5"
30,"like_d3",44.0216666666667,"LowSmall","LowED","food","Small","1","2"
30,"like_e5",32.3833333333333,"OfficeLarge","Office","office","Large","1","4"
30,"like_b5",83.2633333333333,"HighSmall","HighED","food","Small","1","4"
30,"like_e3",62.0583333333333,"OfficeLarge","Office","office","Large","1","2"
30,"like_f4",56.2583333333333,"OfficeSmall","Office","office","Small","1","3"
30,"like_e2",33.2633333333333,"OfficeLarge","Office","office","Large","1","5"
30,"like_d4",45.9566666666667,"LowSmall","LowED","food","Small","1","3"
30,"like_c4",16.7016666666667,"LowLarge","LowED","food","Large","1","3"
30,"like_e4",8.05166666666667,"OfficeLarge","Office","office","Large","1","3"
30,"like_f5",41.245,"OfficeSmall","Office","office","Small","1","4"
30,"like_c2",49.93,"LowLarge","LowED","food","Large","1","5"
30,"like_d1",33.3316666666667,"LowSmall","LowED","food","Small","1","1"
30,"like_d5",63.6766666666667,"LowSmall","LowED","food","Small","1","4"
30,"like_f2",16.28,"OfficeSmall","Office","office","Small","1","5"
30,"like_f3",33.2283333333333,"OfficeSmall","Office","office","Small","1","2"
30,"like_f1",46.025,"OfficeSmall","Office","office","Small","1","1"
33,"like_a1",50,"HighLarge","HighED","food","Large","2","5"
33,"like_b2",78.305,"HighSmall","HighED","food","Small","2","1"
33,"like_c3",16.6316666666667,"LowLarge","LowED","food","Large","2","4"
33,"like_b4",83.2633333333333,"HighSmall","HighED","food","Small","2","3"
33,"like_c1",16.6666666666667,"LowLarge","LowED","food","Large","2","5"
33,"like_b3",16.6666666666667,"HighSmall","HighED","food","Small","2","4"
33,"like_a5",66.6666666666667,"HighLarge","HighED","food","Large","2","2"
33,"like_a2",50,"HighLarge","HighED","food","Large","2","1"
33,"like_b1",33.2983333333333,"HighSmall","HighED","food","Small","2","5"
33,"like_c5",83.2983333333333,"LowLarge","LowED","food","Large","2","2"
33,"like_c4",50,"LowLarge","LowED","food","Large","2","3"
33,"like_a3",66.6666666666667,"HighLarge","HighED","food","Large","2","4"
33,"like_d2",90.8216666666667,"LowSmall","LowED","food","Small","2","1"
33,"like_b5",74.895,"HighSmall","HighED","food","Small","2","2"
33,"like_d4",33.3333333333333,"LowSmall","LowED","food","Small","2","3"
33,"like_e3",0,"OfficeLarge","Office","office","Large","2","4"
33,"like_a4",66.6666666666667,"HighLarge","HighED","food","Large","2","3"
33,"like_e1",0,"OfficeLarge","Office","office","Large","2","5"
33,"like_c2",66.6316666666667,"LowLarge","LowED","food","Large","2","1"
33,"like_d1",33.3333333333333,"LowSmall","LowED","food","Small","2","5"
33,"like_f4",66.6666666666667,"OfficeSmall","Office","office","Small","2","3"
33,"like_d3",16.6666666666667,"LowSmall","LowED","food","Small","2","4"
33,"like_e5",49.86,"OfficeLarge","Office","office","Large","2","2"
33,"like_f2",50,"OfficeSmall","Office","office","Small","2","1"
33,"like_d5",33.3333333333333,"LowSmall","LowED","food","Small","2","2"
33,"like_e4",0,"OfficeLarge","Office","office","Large","2","3"
33,"like_e2",57.9466666666667,"OfficeLarge","Office","office","Large","2","1"
33,"like_f1",83.3333333333333,"OfficeSmall","Office","office","Small","2","5"
33,"like_f3",66.6666666666667,"OfficeSmall","Office","office","Small","2","4"
33,"like_f5",75.175,"OfficeSmall","Office","office","Small","2","2"
36,"like_a1",89.7533333333333,"HighLarge","HighED","food","Large","1","1"
36,"like_b4",68.7733333333333,"HighSmall","HighED","food","Small","1","3"
36,"like_c3",67.755,"LowLarge","LowED","food","Large","1","2"
36,"like_c5",66.4916666666667,"LowLarge","LowED","food","Large","1","4"
36,"like_b2",59.405,"HighSmall","HighED","food","Small","1","5"
36,"like_a2",61.86,"HighLarge","HighED","food","Large","1","5"
36,"like_b3",76.28,"HighSmall","HighED","food","Small","1","2"
36,"like_b5",63.58,"HighSmall","HighED","food","Small","1","4"
36,"like_a3",100,"HighLarge","HighED","food","Large","1","2"
36,"like_a5",73.72,"HighLarge","HighED","food","Large","1","4"
36,"like_c1",46.14,"LowLarge","LowED","food","Large","1","1"
36,"like_d2",50.4566666666667,"LowSmall","LowED","food","Small","1","5"
36,"like_d4",28.9116666666667,"LowSmall","LowED","food","Small","1","3"
36,"like_a4",78.8416666666667,"HighLarge","HighED","food","Large","1","3"
36,"like_b1",94.175,"HighSmall","HighED","food","Small","1","1"
36,"like_c2",51.65,"LowLarge","LowED","food","Large","1","5"
36,"like_c4",50.21,"LowLarge","LowED","food","Large","1","3"
36,"like_e3",47.09,"OfficeLarge","Office","office","Large","1","2"
36,"like_f4",57.7916666666667,"OfficeSmall","Office","office","Small","1","3"
36,"like_e4",42.6316666666667,"OfficeLarge","Office","office","Large","1","3"
36,"like_e1",49.37,"OfficeLarge","Office","office","Large","1","1"
36,"like_d1",65.7183333333333,"LowSmall","LowED","food","Small","1","1"
36,"like_d5",43.2283333333333,"LowSmall","LowED","food","Small","1","4"
36,"like_f3",66.7016666666667,"OfficeSmall","Office","office","Small","1","2"
36,"like_d3",36.4566666666667,"LowSmall","LowED","food","Small","1","2"
36,"like_e5",38.9833333333333,"OfficeLarge","Office","office","Large","1","4"
36,"like_f2",37.72,"OfficeSmall","Office","office","Small","1","5"
36,"like_f5",37.8266666666667,"OfficeSmall","Office","office","Small","1","4"
36,"like_e2",43.0183333333333,"OfficeLarge","Office","office","Large","1","5"
36,"like_f1",60.5266666666667,"OfficeSmall","Office","office","Small","1","1"
37,"like_a5",85.8966666666666,"HighLarge","HighED","food","Large","2","2"
37,"like_a2",57.0316666666667,"HighLarge","HighED","food","Large","2","1"
37,"like_b2",62.1666666666667,"HighSmall","HighED","food","Small","2","1"
37,"like_c3",56.495,"LowLarge","LowED","food","Large","2","4"
37,"like_a1",75.42,"HighLarge","HighED","food","Large","2","5"
37,"like_c4",56.75,"LowLarge","LowED","food","Large","2","3"
37,"like_b4",76.02,"HighSmall","HighED","food","Small","2","3"
37,"like_c1",30.625,"LowLarge","LowED","food","Large","2","5"
37,"like_d4",48.8383333333333,"LowSmall","LowED","food","Small","2","3"
37,"like_d2",53.7616666666667,"LowSmall","LowED","food","Small","2","1"
37,"like_b1",86.0766666666667,"HighSmall","HighED","food","Small","2","5"
37,"like_b5",85.125,"HighSmall","HighED","food","Small","2","2"
37,"like_b3",79.1816666666667,"HighSmall","HighED","food","Small","2","4"
37,"like_d1",46.165,"LowSmall","LowED","food","Small","2","5"
37,"like_d5",56.3983333333333,"LowSmall","LowED","food","Small","2","2"
37,"like_a3",78.55,"HighLarge","HighED","food","Large","2","4"
37,"like_c5",50.21,"LowLarge","LowED","food","Large","2","2"
37,"like_f4",58.5433333333333,"OfficeSmall","Office","office","Small","2","3"
37,"like_e1",56.6433333333333,"OfficeLarge","Office","office","Large","2","5"
37,"like_e5",51.1583333333333,"OfficeLarge","Office","office","Large","2","2"
37,"like_c2",52.3916666666667,"LowLarge","LowED","food","Large","2","1"
37,"like_a4",90.6116666666667,"HighLarge","HighED","food","Large","2","3"
37,"like_d3",42.825,"LowSmall","LowED","food","Small","2","4"
37,"like_e2",59.6316666666667,"OfficeLarge","Office","office","Large","2","1"
37,"like_e3",73.9783333333333,"OfficeLarge","Office","office","Large","2","4"
37,"like_f3",47.29,"OfficeSmall","Office","office","Small","2","4"
37,"like_e4",50,"OfficeLarge","Office","office","Large","2","3"
37,"like_f5",48.6966666666667,"OfficeSmall","Office","office","Small","2","2"
37,"like_f2",51.44,"OfficeSmall","Office","office","Small","2","1"
37,"like_f1",59.3866666666667,"OfficeSmall","Office","office","Small","2","5"
39,"like_b2",83.3333333333333,"HighSmall","HighED","food","Small","1","5"
39,"like_b4",65.2966666666667,"HighSmall","HighED","food","Small","1","3"
39,"like_c3",51.4716666666667,"LowLarge","LowED","food","Large","1","2"
39,"like_a2",50.07,"HighLarge","HighED","food","Large","1","5"
39,"like_b3",51.755,"HighSmall","HighED","food","Small","1","2"
39,"like_b5",100,"HighSmall","HighED","food","Small","1","4"
39,"like_a1",74.7016666666667,"HighLarge","HighED","food","Large","1","1"
39,"like_a3",90.9483333333333,"HighLarge","HighED","food","Large","1","2"
39,"like_a5",83.3333333333333,"HighLarge","HighED","food","Large","1","4"
39,"like_c1",18.875,"LowLarge","LowED","food","Large","1","1"
39,"like_c5",50,"LowLarge","LowED","food","Large","1","4"
39,"like_d4",34.9116666666667,"LowSmall","LowED","food","Small","1","3"
39,"like_e1",83.79,"OfficeLarge","Office","office","Large","1","1"
39,"like_a4",66.6666666666667,"HighLarge","HighED","food","Large","1","3"
39,"like_c4",35.1216666666667,"LowLarge","LowED","food","Large","1","3"
39,"like_d1",35.2983333333333,"LowSmall","LowED","food","Small","1","1"
39,"like_d5",83.2633333333333,"LowSmall","LowED","food","Small","1","4"
39,"like_e5",100,"OfficeLarge","Office","office","Large","1","4"
39,"like_d2",50,"LowSmall","LowED","food","Small","1","5"
39,"like_e3",67.3666666666667,"OfficeLarge","Office","office","Large","1","2"
39,"like_f4",83.7883333333333,"OfficeSmall","Office","office","Small","1","3"
39,"like_e2",100,"OfficeLarge","Office","office","Large","1","5"
39,"like_b1",51.6833333333333,"HighSmall","HighED","food","Small","1","1"
39,"like_c2",16.6666666666667,"LowLarge","LowED","food","Large","1","5"
39,"like_d3",19.155,"LowSmall","LowED","food","Small","1","2"
39,"like_e4",99.86,"OfficeLarge","Office","office","Large","1","3"
39,"like_f2",100,"OfficeSmall","Office","office","Small","1","5"
39,"like_f3",74.245,"OfficeSmall","Office","office","Small","1","2"
39,"like_f1",67.6483333333333,"OfficeSmall","Office","office","Small","1","1"
39,"like_f5",50,"OfficeSmall","Office","office","Small","1","4"
40,"like_c3",71.3766666666667,"LowLarge","LowED","food","Large","1","2"
40,"like_a1",65.9283333333333,"HighLarge","HighED","food","Large","1","1"
40,"like_b2",56.6783333333333,"HighSmall","HighED","food","Small","1","5"
40,"like_b3",67.325,"HighSmall","HighED","food","Small","1","2"
40,"like_d4",58.7533333333333,"LowSmall","LowED","food","Small","1","3"
40,"like_b4",89.515,"HighSmall","HighED","food","Small","1","3"
40,"like_c1",47.2566666666667,"LowLarge","LowED","food","Large","1","1"
40,"like_c4",42.6483333333333,"LowLarge","LowED","food","Large","1","3"
40,"like_a5",58.685,"HighLarge","HighED","food","Large","1","4"
40,"like_a2",53.795,"HighLarge","HighED","food","Large","1","5"
40,"like_b1",69.8633333333333,"HighSmall","HighED","food","Small","1","1"
40,"like_c5",45.04,"LowLarge","LowED","food","Large","1","4"
40,"like_e5",43.4916666666667,"OfficeLarge","Office","office","Large","1","4"
40,"like_f2",26.755,"OfficeSmall","Office","office","Small","1","5"
40,"like_f3",56.715,"OfficeSmall","Office","office","Small","1","2"
40,"like_b5",62.06,"HighSmall","HighED","food","Small","1","4"
40,"like_d5",46.2716666666667,"LowSmall","LowED","food","Small","1","4"
40,"like_f1",41.56,"OfficeSmall","Office","office","Small","1","1"
40,"like_e3",39.275,"OfficeLarge","Office","office","Large","1","2"
40,"like_f4",59.9116666666667,"OfficeSmall","Office","office","Small","1","3"
40,"like_d2",48.135,"LowSmall","LowED","food","Small","1","5"
40,"like_e1",57.8366666666667,"OfficeLarge","Office","office","Large","1","1"
40,"like_d3",46.4816666666667,"LowSmall","LowED","food","Small","1","2"
40,"like_e2",51.615,"OfficeLarge","Office","office","Large","1","5"
40,"like_c2",59.0366666666667,"LowLarge","LowED","food","Large","1","5"
40,"like_d1",37.7266666666667,"LowSmall","LowED","food","Small","1","1"
40,"like_a4",70.005,"HighLarge","HighED","food","Large","1","3"
40,"like_e4",56.3283333333333,"OfficeLarge","Office","office","Large","1","3"
40,"like_a3",68.2483333333333,"HighLarge","HighED","food","Large","1","2"
40,"like_f5",61.4966666666667,"OfficeSmall","Office","office","Small","1","4"
41,"like_a1",74.9466666666667,"HighLarge","HighED","food","Large","2","5"
41,"like_f2",46.5583333333333,"OfficeSmall","Office","office","Small","2","1"
41,"like_f3",56.2783333333333,"OfficeSmall","Office","office","Small","2","4"
41,"like_b2",65.155,"HighSmall","HighED","food","Small","2","1"
41,"like_c3",41.4366666666667,"LowLarge","LowED","food","Large","2","4"
41,"like_c5",75.0883333333333,"LowLarge","LowED","food","Large","2","2"
41,"like_d4",66.49,"LowSmall","LowED","food","Small","2","3"
41,"like_b4",41.4716666666667,"HighSmall","HighED","food","Small","2","3"
41,"like_b3",49.4366666666667,"HighSmall","HighED","food","Small","2","4"
41,"like_b5",42.0683333333333,"HighSmall","HighED","food","Small","2","2"
41,"like_c4",42.2116666666667,"LowLarge","LowED","food","Large","2","3"
41,"like_a2",69.9283333333333,"HighLarge","HighED","food","Large","2","1"
41,"like_a3",33.4016666666667,"HighLarge","HighED","food","Large","2","4"
41,"like_a5",57.9283333333333,"HighLarge","HighED","food","Large","2","2"
41,"like_c1",24.9466666666667,"LowLarge","LowED","food","Large","2","5"
41,"like_e1",57.6483333333333,"OfficeLarge","Office","office","Large","2","5"
41,"like_e5",74.9466666666667,"OfficeLarge","Office","office","Large","2","2"
41,"like_a4",55.015,"HighLarge","HighED","food","Large","2","3"
41,"like_b1",58,"HighSmall","HighED","food","Small","2","5"
41,"like_d1",42.21,"LowSmall","LowED","food","Small","2","5"
41,"like_d5",50.315,"LowSmall","LowED","food","Small","2","2"
41,"like_f4",57.4716666666667,"OfficeSmall","Office","office","Small","2","3"
41,"like_f1",57.9983333333333,"OfficeSmall","Office","office","Small","2","5"
41,"like_d2",58.49,"LowSmall","LowED","food","Small","2","1"
41,"like_e3",58.8766666666667,"OfficeLarge","Office","office","Large","2","4"
41,"like_e2",80.525,"OfficeLarge","Office","office","Large","2","1"
41,"like_c2",67.8933333333333,"LowLarge","LowED","food","Large","2","1"
41,"like_d3",16.49,"LowSmall","LowED","food","Small","2","4"
41,"like_e4",49.33,"OfficeLarge","Office","office","Large","2","3"
41,"like_f5",52.315,"OfficeSmall","Office","office","Small","2","2"
43,"like_b2",70.5583333333333,"HighSmall","HighED","food","Small","2","1"
43,"like_a5",87.4366666666667,"HighLarge","HighED","food","Large","2","2"
43,"like_d4",22.6283333333333,"LowSmall","LowED","food","Small","2","3"
43,"like_a1",87.0166666666667,"HighLarge","HighED","food","Large","2","5"
43,"like_a2",81.4716666666667,"HighLarge","HighED","food","Large","2","1"
43,"like_c3",24.385,"LowLarge","LowED","food","Large","2","4"
43,"like_b3",83.5783333333333,"HighSmall","HighED","food","Small","2","4"
43,"like_e5",81.3333333333333,"OfficeLarge","Office","office","Large","2","2"
43,"like_f2",59.1216666666667,"OfficeSmall","Office","office","Small","2","1"
43,"like_b4",90.595,"HighSmall","HighED","food","Small","2","3"
43,"like_c1",42.98,"LowLarge","LowED","food","Large","2","5"
43,"like_c4",50.91,"LowLarge","LowED","food","Large","2","3"
43,"like_d5",16.84,"LowSmall","LowED","food","Small","2","2"
43,"like_b1",96.8416666666667,"HighSmall","HighED","food","Small","2","5"
43,"like_b5",89.86,"HighSmall","HighED","food","Small","2","2"
43,"like_c5",36.2083333333333,"LowLarge","LowED","food","Large","2","2"
43,"like_d2",32.2083333333333,"LowSmall","LowED","food","Small","2","1"
43,"like_f1",98.9116666666667,"OfficeSmall","Office","office","Small","2","5"
43,"like_f3",99.0866666666667,"OfficeSmall","Office","office","Small","2","4"
43,"like_c2",10.7333333333333,"LowLarge","LowED","food","Large","2","1"
43,"like_d1",66.91,"LowSmall","LowED","food","Small","2","5"
43,"like_e1",99.4716666666667,"OfficeLarge","Office","office","Large","2","5"
43,"like_e3",99.895,"OfficeLarge","Office","office","Large","2","4"
43,"like_f4",83.3683333333333,"OfficeSmall","Office","office","Small","2","3"
43,"like_a3",76.63,"HighLarge","HighED","food","Large","2","4"
43,"like_d3",41.3666666666667,"LowSmall","LowED","food","Small","2","4"
43,"like_e2",63.685,"OfficeLarge","Office","office","Large","2","1"
43,"like_e4",57.6483333333333,"OfficeLarge","Office","office","Large","2","3"
43,"like_f5",75.7183333333333,"OfficeSmall","Office","office","Small","2","2"
43,"like_a4",93.7883333333333,"HighLarge","HighED","food","Large","2","3"
45,"like_f2",78.865,"OfficeSmall","Office","office","Small","2","1"
45,"like_b2",46.73,"HighSmall","HighED","food","Small","2","1"
45,"like_b4",58.58,"HighSmall","HighED","food","Small","2","3"
45,"like_c3",88.0783333333333,"LowLarge","LowED","food","Large","2","4"
45,"like_a1",68.21,"HighLarge","HighED","food","Large","2","5"
45,"like_f3",71.4466666666667,"OfficeSmall","Office","office","Small","2","4"
45,"like_a2",55.31,"HighLarge","HighED","food","Large","2","1"
45,"like_b3",57.5933333333333,"HighSmall","HighED","food","Small","2","4"
45,"like_c5",86.18,"LowLarge","LowED","food","Large","2","2"
45,"like_d4",71.7983333333333,"LowSmall","LowED","food","Small","2","3"
45,"like_e1",68.4966666666667,"OfficeLarge","Office","office","Large","2","5"
45,"like_a3",60.9683333333333,"HighLarge","HighED","food","Large","2","4"
45,"like_b5",77.8833333333333,"HighSmall","HighED","food","Small","2","2"
45,"like_c4",76.02,"LowLarge","LowED","food","Large","2","3"
45,"like_d1",81.7866666666667,"LowSmall","LowED","food","Small","2","5"
45,"like_e5",52.2866666666667,"OfficeLarge","Office","office","Large","2","2"
45,"like_a5",73.0633333333333,"HighLarge","HighED","food","Large","2","2"
45,"like_c1",84.95,"LowLarge","LowED","food","Large","2","5"
45,"like_d2",84.42,"LowSmall","LowED","food","Small","2","1"
45,"like_d5",85.3366666666667,"LowSmall","LowED","food","Small","2","2"
45,"like_f4",63.4683333333333,"OfficeSmall","Office","office","Small","2","3"
45,"like_a4",73.8733333333333,"HighLarge","HighED","food","Large","2","3"
45,"like_b1",79.0783333333333,"HighSmall","HighED","food","Small","2","5"
45,"like_e3",71.9383333333333,"OfficeLarge","Office","office","Large","2","4"
45,"like_e2",83.8933333333333,"OfficeLarge","Office","office","Large","2","1"
45,"like_f1",85.4083333333333,"OfficeSmall","Office","office","Small","2","5"
45,"like_f5",82.6266666666667,"OfficeSmall","Office","office","Small","2","2"
45,"like_c2",72.0433333333333,"LowLarge","LowED","food","Large","2","1"
45,"like_d3",90.295,"LowSmall","LowED","food","Small","2","4"
45,"like_e4",64.3433333333333,"OfficeLarge","Office","office","Large","2","3"
47,"like_c3",9.19333333333333,"LowLarge","LowED","food","Large","2","4"
47,"like_d4",34.49,"LowSmall","LowED","food","Small","2","3"
47,"like_a1",33.3333333333333,"HighLarge","HighED","food","Large","2","5"
47,"like_b2",33.4033333333333,"HighSmall","HighED","food","Small","2","1"
47,"like_b4",65.755,"HighSmall","HighED","food","Small","2","3"
47,"like_a2",72.3166666666667,"HighLarge","HighED","food","Large","2","1"
47,"like_e5",10.1066666666667,"OfficeLarge","Office","office","Large","2","2"
47,"like_a5",99.965,"HighLarge","HighED","food","Large","2","2"
47,"like_a4",61.3333333333333,"HighLarge","HighED","food","Large","2","3"
47,"like_c1",2.38666666666667,"LowLarge","LowED","food","Large","2","5"
47,"like_b3",45.2633333333333,"HighSmall","HighED","food","Small","2","4"
47,"like_f2",21.125,"OfficeSmall","Office","office","Small","2","1"
47,"like_d5",17.685,"LowSmall","LowED","food","Small","2","2"
47,"like_b1",89.5083333333333,"HighSmall","HighED","food","Small","2","5"
47,"like_c5",26.7016666666667,"LowLarge","LowED","food","Large","2","2"
47,"like_c4",4.66666666666667,"LowLarge","LowED","food","Large","2","3"
47,"like_e1",21.6483333333333,"OfficeLarge","Office","office","Large","2","5"
47,"like_f1",28.945,"OfficeSmall","Office","office","Small","2","5"
47,"like_b5",82.3516666666667,"HighSmall","HighED","food","Small","2","2"
47,"like_d2",31.685,"LowSmall","LowED","food","Small","2","1"
47,"like_d1",5.47333333333333,"LowSmall","LowED","food","Small","2","5"
47,"like_e3",29.0533333333333,"OfficeLarge","Office","office","Large","2","4"
47,"like_f3",2.52666666666667,"OfficeSmall","Office","office","Small","2","4"
47,"like_c2",49.5433333333333,"LowLarge","LowED","food","Large","2","1"
47,"like_f5",16.4566666666667,"OfficeSmall","Office","office","Small","2","2"
47,"like_d3",2.105,"LowSmall","LowED","food","Small","2","4"
47,"like_f4",1.29833333333333,"OfficeSmall","Office","office","Small","2","3"
47,"like_a3",74.8416666666667,"HighLarge","HighED","food","Large","2","4"
47,"like_e2",35.825,"OfficeLarge","Office","office","Large","2","1"
47,"like_e4",6.56166666666667,"OfficeLarge","Office","office","Large","2","3"
48,"like_f2",0.983333333333333,"OfficeSmall","Office","office","Small","1","5"
48,"like_c3",36.005,"LowLarge","LowED","food","Large","1","2"
48,"like_b4",33.0516666666667,"HighSmall","HighED","food","Small","1","3"
48,"like_b1",16.2783333333333,"HighSmall","HighED","food","Small","1","1"
48,"like_a1",68.355,"HighLarge","HighED","food","Large","1","1"
48,"like_b2",55.52,"HighSmall","HighED","food","Small","1","5"
48,"like_a4",2.14333333333333,"HighLarge","HighED","food","Large","1","3"
48,"like_a5",9.56333333333333,"HighLarge","HighED","food","Large","1","4"
48,"like_a2",26.4766666666667,"HighLarge","HighED","food","Large","1","5"
48,"like_b3",21.4133333333333,"HighSmall","HighED","food","Small","1","2"
48,"like_a3",36.285,"HighLarge","HighED","food","Large","1","2"
48,"like_e5",0,"OfficeLarge","Office","office","Large","1","4"
48,"like_c5",57.5583333333333,"LowLarge","LowED","food","Large","1","4"
48,"like_d4",47.0816666666667,"LowSmall","LowED","food","Small","1","3"
48,"like_f3",0,"OfficeSmall","Office","office","Small","1","2"
48,"like_d5",32.4533333333333,"LowSmall","LowED","food","Small","1","4"
48,"like_b5",5.34333333333333,"HighSmall","HighED","food","Small","1","4"
48,"like_c4",30.0633333333333,"LowLarge","LowED","food","Large","1","3"
48,"like_e1",0,"OfficeLarge","Office","office","Large","1","1"
48,"like_e4",1.61666666666667,"OfficeLarge","Office","office","Large","1","3"
48,"like_c1",3.305,"LowLarge","LowED","food","Large","1","1"
48,"like_d2",34.6316666666667,"LowSmall","LowED","food","Small","1","5"
48,"like_d1",41.8066666666667,"LowSmall","LowED","food","Small","1","1"
48,"like_f4",0,"OfficeSmall","Office","office","Small","1","3"
48,"like_c2",40.4,"LowLarge","LowED","food","Large","1","5"
48,"like_e3",9.14166666666667,"OfficeLarge","Office","office","Large","1","2"
48,"like_e2",0,"OfficeLarge","Office","office","Large","1","5"
48,"like_f1",7.45333333333333,"OfficeSmall","Office","office","Small","1","1"
48,"like_d3",0,"LowSmall","LowED","food","Small","1","2"
48,"like_f5",0,"OfficeSmall","Office","office","Small","1","4"
49,"like_a3",94.875,"HighLarge","HighED","food","Large","1","2"
49,"like_c3",100,"LowLarge","LowED","food","Large","1","2"
49,"like_b1",99.965,"HighSmall","HighED","food","Small","1","1"
49,"like_a5",90.1033333333333,"HighLarge","HighED","food","Large","1","4"
49,"like_a1",49.1583333333333,"HighLarge","HighED","food","Large","1","1"
49,"like_c5",93.4033333333334,"LowLarge","LowED","food","Large","1","4"
49,"like_d4",86.735,"LowSmall","LowED","food","Small","1","3"
49,"like_b4",93.6833333333333,"HighSmall","HighED","food","Small","1","3"
49,"like_b2",44.035,"HighSmall","HighED","food","Small","1","5"
49,"like_c2",91.4033333333334,"LowLarge","LowED","food","Large","1","5"
49,"like_b5",91.2983333333333,"HighSmall","HighED","food","Small","1","4"
49,"like_a2",83.9283333333333,"HighLarge","HighED","food","Large","1","5"
49,"like_a4",92.9116666666667,"HighLarge","HighED","food","Large","1","3"
49,"like_f1",72.5233333333333,"OfficeSmall","Office","office","Small","1","1"
49,"like_d2",96.14,"LowSmall","LowED","food","Small","1","5"
49,"like_e5",88.245,"OfficeLarge","Office","office","Large","1","4"
49,"like_c1",72.91,"LowLarge","LowED","food","Large","1","1"
49,"like_f4",61.23,"OfficeSmall","Office","office","Small","1","3"
49,"like_d1",84.0683333333333,"LowSmall","LowED","food","Small","1","1"
49,"like_c4",95.1583333333333,"LowLarge","LowED","food","Large","1","3"
49,"like_b3",69.5783333333333,"HighSmall","HighED","food","Small","1","2"
49,"like_e4",80.105,"OfficeLarge","Office","office","Large","1","3"
49,"like_f3",87.4366666666667,"OfficeSmall","Office","office","Small","1","2"
49,"like_e1",65.6133333333333,"OfficeLarge","Office","office","Large","1","1"
49,"like_f2",99.895,"OfficeSmall","Office","office","Small","1","5"
49,"like_f5",89.2966666666667,"OfficeSmall","Office","office","Small","1","4"
49,"like_d3",79.825,"LowSmall","LowED","food","Small","1","2"
49,"like_d5",99.86,"LowSmall","LowED","food","Small","1","4"
49,"like_e3",68.7,"OfficeLarge","Office","office","Large","1","2"
49,"like_e2",99.965,"OfficeLarge","Office","office","Large","1","5"
51,"like_a3",100,"HighLarge","HighED","food","Large","2","4"
51,"like_b2",97.965,"HighSmall","HighED","food","Small","2","1"
51,"like_a5",83.3333333333333,"HighLarge","HighED","food","Large","2","2"
51,"like_b4",91.2633333333333,"HighSmall","HighED","food","Small","2","3"
51,"like_a4",100,"HighLarge","HighED","food","Large","2","3"
51,"like_f2",82.315,"OfficeSmall","Office","office","Small","2","1"
51,"like_a2",83.3333333333333,"HighLarge","HighED","food","Large","2","1"
51,"like_c5",90.7366666666667,"LowLarge","LowED","food","Large","2","2"
51,"like_b1",83.3333333333333,"HighSmall","HighED","food","Small","2","5"
51,"like_b5",100,"HighSmall","HighED","food","Small","2","2"
51,"like_a1",100,"HighLarge","HighED","food","Large","2","5"
51,"like_c2",68.3516666666667,"LowLarge","LowED","food","Large","2","1"
51,"like_d4",66.6666666666667,"LowSmall","LowED","food","Small","2","3"
51,"like_e1",100,"OfficeLarge","Office","office","Large","2","5"
51,"like_c3",91.1566666666667,"LowLarge","LowED","food","Large","2","4"
51,"like_c1",100,"LowLarge","LowED","food","Large","2","5"
51,"like_d1",83.3333333333333,"LowSmall","LowED","food","Small","2","5"
51,"like_d5",90.8066666666667,"LowSmall","LowED","food","Small","2","2"
51,"like_b3",83.0866666666667,"HighSmall","HighED","food","Small","2","4"
51,"like_f3",77.6116666666667,"OfficeSmall","Office","office","Small","2","4"
51,"like_d2",91.2633333333333,"LowSmall","LowED","food","Small","2","1"
51,"like_e3",100,"OfficeLarge","Office","office","Large","2","4"
51,"like_c4",57.9283333333333,"LowLarge","LowED","food","Large","2","3"
51,"like_f4",90.9466666666667,"OfficeSmall","Office","office","Small","2","3"
51,"like_f5",62.21,"OfficeSmall","Office","office","Small","2","2"
51,"like_d3",48.4566666666667,"LowSmall","LowED","food","Small","2","4"
51,"like_e5",73.3316666666667,"OfficeLarge","Office","office","Large","2","2"
51,"like_f1",100,"OfficeSmall","Office","office","Small","2","5"
51,"like_e2",72.315,"OfficeLarge","Office","office","Large","2","1"
51,"like_e4",47.2616666666667,"OfficeLarge","Office","office","Large","2","3"
